policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,model,max_torque,max_power,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,displacement,cylinder,transmission_type,gear_box,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim,segment_A,segment_B1,segment_B2,segment_C1,segment_C2,segment_Utility,fuel_type_CNG,fuel_type_Diesel,fuel_type_Petrol,engine_type_1.0 SCe,engine_type_1.2 L K Series Engine,engine_type_1.2 L K12N Dualjet,engine_type_1.5 L U2 CRDi,engine_type_1.5 Turbocharged Revotorq,engine_type_1.5 Turbocharged Revotron,engine_type_F8D Petrol Engine,engine_type_G12B,engine_type_K Series Dual jet,engine_type_K10C,engine_type_i-DTEC,rear_brakes_type_Disc,rear_brakes_type_Drum,steering_type_Electric,steering_type_Manual,steering_type_Power
0.508541119854119,0.01,0.528846153846154,9,17804,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.5308813029252,0.08,0.576923076923077,5,34738,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.031198201219588,0.04,0.548076923076923,7,6112,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.624283402841941,0.14,0.375,1,4990,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.10821849164019,0.04,0.442307692307692,14,7788,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.06602382896089,0.08,0.692307692307692,8,8794,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.093508629757101,0.01,0.384615384615385,15,290,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.237283153979506,0.0,0.413461538461538,8,8794,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.18944692799173,0.06,0.519230769230769,5,34738,5,9,350000.0,352404.0,2,False,True,False,True,True,1498,4,1,5,4.9,3995,1695,1501,1051,True,False,False,True,False,True,True,True,True,True,True,True,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1.05275662414568,0.08,0.682692307692308,11,6108,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.928997936965034,0.01,0.394230769230769,7,6112,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.021443067302972,0.0,0.567307692307692,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.08731318318045,0.14,0.471153846153846,5,34738,4,5,600000.0,355080.0,2,False,True,False,True,False,1497,4,1,5,5.0,3990,1755,1523,1490,False,False,False,False,False,True,True,True,False,False,True,True,5,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1.03358773543784,0.11,0.615384615384615,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.300970842067643,0.03,0.451923076923077,13,5410,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.591997247126453,0.01,0.394230769230769,5,34738,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.17610600564793,0.15,0.721153846153846,8,8794,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.04912802680857,0.1,0.586538461538462,11,6108,1,7,497200.0,531000.0,6,True,True,False,True,True,1197,4,0,5,4.85,3990,1745,1500,1410,True,True,True,True,True,True,True,True,True,True,True,True,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1.14530866068074,0.1,0.576923076923077,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.629633151467218,0.04,0.365384615384615,3,4076,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.455793832005356,0.12,0.451923076923077,2,27003,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.04031644235222,0.03,0.413461538461538,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.10166627414883,0.01,0.644230769230769,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.02412638609334,0.09,0.519230769230769,5,34738,1,2,497200.0,531000.0,2,True,True,False,True,True,1197,4,0,5,4.8,3995,1735,1515,1335,True,False,False,True,True,True,True,True,True,True,True,True,2,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1.06817512952743,0.01,0.451923076923077,2,27003,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.09760926756518,0.07,0.644230769230769,8,8794,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.05870367948609,0.07,0.365384615384615,13,5410,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.171752917600786,0.07,0.403846153846154,2,27003,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.07470075968163,0.11,0.317307692307692,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.03184759335433,0.05,0.528846153846154,14,7788,1,8,279140.0,296376.0,2,False,False,False,True,False,998,3,1,5,4.7,3655,1620,1675,1340,False,False,False,False,False,True,True,True,False,False,True,True,2,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.86542862586732,0.02,0.5,14,7788,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.2022646183391,0.08,0.509615384615385,14,7788,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.819314711567163,0.01,0.307692307692308,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.17071260750654,0.17,0.432692307692308,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.371536114771343,0.0,0.567307692307692,5,34738,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.223770193467717,0.04,0.442307692307692,13,5410,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.227226803949456,0.04,0.557692307692308,8,8794,2,3,386750.0,368830.0,2,False,False,False,False,True,999,3,0,5,5.0,3731,1579,1490,1155,False,False,False,False,False,True,True,True,False,True,True,True,2,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1.16655554309277,0.14,0.413461538461538,7,6112,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.261916314284793,0.04,0.634615384615385,14,7788,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.556748167868323,0.0,0.346153846153846,2,27003,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.426532873733376,0.0,0.836538461538462,3,4076,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.987858088623698,0.03,0.509615384615385,10,73430,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.312673709885452,0.1,0.288461538461538,3,4076,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.992018798123455,0.32,0.509615384615385,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.00441951809403,0.09,0.509615384615385,5,34738,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.109853352773276,0.0,0.346153846153846,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.324991117791799,0.0,0.355769230769231,5,34738,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.00074739064527,0.05,0.548076923076923,8,8794,1,7,497200.0,531000.0,6,True,True,False,True,True,1197,4,0,5,4.85,3990,1745,1500,1410,True,True,True,True,True,True,True,True,True,True,True,True,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.470808965958393,0.0,0.317307692307692,19,27742,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.305203759649351,0.06,0.288461538461538,3,4076,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.12188224710844,0.13,0.5,5,34738,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.19612682922471,0.12,0.355769230769231,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.046048463621946,0.0,0.403846153846154,2,27003,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.890725713230112,0.06,0.557692307692308,10,73430,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.190546351340653,0.0,0.615384615384615,10,73430,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.15555364392128,0.03,0.644230769230769,8,8794,5,9,350000.0,352404.0,2,False,True,False,True,True,1498,4,1,5,4.9,3995,1695,1501,1051,True,False,False,True,False,True,True,True,True,True,True,True,4,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0.315284169759174,0.13,0.346153846153846,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.326208020331327,0.16,0.413461538461538,2,27003,1,2,497200.0,531000.0,2,True,True,False,True,True,1197,4,0,5,4.8,3995,1735,1515,1335,True,False,False,True,True,True,True,True,True,True,True,True,2,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.844782305865175,0.06,0.490384615384615,13,5410,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.368773172000062,0.11,0.528846153846154,8,8794,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.095967799076193,0.0,0.326923076923077,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.539713218315207,0.04,0.605769230769231,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1.05420196617981,0.04,0.471153846153846,10,73430,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.523072248523744,0.0,0.298076923076923,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.23738873268412,0.06,0.451923076923077,2,27003,3,4,687500.0,453800.0,6,True,True,True,True,True,1493,4,0,6,5.2,4300,1790,1635,1720,True,True,True,True,True,True,True,True,True,False,True,True,3,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1.24323760222518,0.18,0.384615384615385,8,8794,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.963128915846536,0.07,0.288461538461538,2,27003,2,3,386750.0,368830.0,2,False,False,False,False,True,999,3,0,5,5.0,3731,1579,1490,1155,False,False,False,False,False,True,True,True,False,True,True,True,2,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.282659071082464,0.02,0.528846153846154,14,7788,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.400810884109464,0.03,0.759615384615385,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0.94569369105719,0.04,0.625,5,34738,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.24372151162578,0.09,0.375,3,4076,2,3,386750.0,368830.0,2,False,False,False,False,True,999,3,0,5,5.0,3731,1579,1490,1155,False,False,False,False,False,True,True,True,False,True,True,True,2,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.048770199231756,0.0,0.336538461538461,3,4076,1,1,210000.0,242160.0,2,False,False,False,True,False,796,3,1,5,4.6,3445,1515,1475,1185,False,False,False,False,False,False,False,True,False,False,False,True,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.06889134036326,0.07,0.384615384615385,7,6112,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.878363478130496,0.02,0.317307692307692,3,4076,1,6,497200.0,531000.0,2,False,True,False,True,False,1197,4,1,5,4.8,3845,1735,1530,1335,True,False,False,False,True,True,True,True,True,True,True,True,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
